Potra2n11c22900,Multiprotein-bridging factor
Potra2n11c23368,"Alpha 1,4-glycosyltransferase conserved region"
Potra2n8c17570,Pectinesterase
Potra2n8c18314,gag-polypeptide of LTR copia-type
Potra2n9c19016,transcription factor
Potra2n9c19106,Guanine nucleotide-binding protein subunit
Potra2n9c19482,Cytochrome p450
Potra2n9c19759,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Potra2n9c19863,ENTH domain
Potra2n18c32076,Belongs to the small heat shock protein (HSP20) family
Potra2n18c33238,LRR receptor-like serine threonine-protein kinase
Potra2n4c8563,DNA binding domain with preference for A/T rich regions
Potra2n4c8843,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n4c9485,transcription factor
Potra2n4c9664,Cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Potra2n4c9777,Phospholipase A-2-activating
Potra2n6c13013,trafficking protein particle complex
Potra2n6c13062,Core-2/I-Branching enzyme
Potra2n6c14129,phosphatase 2C
Potra2n6c14704,transcription factor
Potra2n6c14846,Encoded by
Potra2n6c15324,Belongs to the UDP-glycosyltransferase family
Potra2n13c25429,Glucuronoxylan 4-O-methyltransferase
Potra2n13c25676,histidine-containing phosphotransfer protein
Potra2n13c26154,REF SRPP-like protein
Potra2n17c30741,Belongs to the disease resistance NB-LRR family
Potra2n17c30797,Lipase 3 N-terminal region
Potra2n17c31081,receptor-like protein kinase
Potra2n3c7291,Late embryogenesis abundant protein
Potra2n3c8364,Belongs to the UDP-glycosyltransferase family
Potra2n12c23751,Auxin-induced protein 5NG4
Potra2n12c24054,Calmodulin-binding protein
Potra2n12c24302,transcription factor
Potra2n12c24387,helix loop helix domain
Potra2n2c4732,Protein phosphatase 2C
Potra2n2c6359,Salutaridinol 7-O-acetyltransferase-like
Potra2n14c26328,Belongs to the disease resistance NB-LRR family
Potra2n14c26919,"NAC domain protein, IPR003441 source"
Potra2n14c27671,nucleobase-ascorbate transporter
Potra2n154s34741,Plant protein of unknown function
Potra2n5c11643,superfamily protein
Potra2n5c12454,Belongs to the cytochrome P450 family
Potra2n5c12771,LRR receptor-like serine threonine-protein kinase
Potra2n814s36791,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit"
Potra2n16c29356,Belongs to the UDP-glycosyltransferase family
Potra2n16c30126,DNA RNA polymerases superfamily protein
Potra2n19c34177,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n19c34349,mediator of RNA polymerase II transcription subunit
Potra2n7c15533,f-box protein
Potra2n7c15589,NmrA-like family
Potra2n1c14,isoform X1
Potra2n1c2090,Mitotic checkpoint family protein
Potra2n1c1835,RING-H2 finger protein
Potra2n1c2153,Plant protein of unknown function (DUF641)
Potra2n1c3617,Belongs to the thioredoxin family
Potra2n659s36308,"transposition, RNA-mediated"
Potra2n10c20495,Belongs to the protein kinase superfamily
Potra2n10c20965,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n10c20941,Pentatricopeptide repeat-containing protein
Potra2n10c21138,ATP-citrate synthase beta chain protein
Potra2n10c21210,Phosphatidylinositol 4-kinase
Potra2n10c21403,Plays an essential role in chain termination during de novo fatty acid synthesis
Potra2n10c21529,Vacuolar iron transporter
Potra2n15c28927,"Type I inositol 1,4,5-trisphosphate 5-phosphatase CVP2-like"
Potra2n8c17506,Squamosa promoter-binding-like protein 6
Potra2n8c17747,Universal stress protein A-like
Potra2n8c18146,"May act early in the ethylene signal transduction pathway, possibly as an ethylene receptor, or as a regulator of the pathway"
Potra2n8c18149,Protein of unknown function (DUF668)
Potra2n8c18285,NADH-ubiquinone reductase complex 1 MLRQ subunit
Potra2n8c18239,Belongs to the GST superfamily
Potra2n9c18866,flavin-containing monooxygenase
Potra2n9c19230,Glycoprotein 3-alpha-l-fucosyltransferase
Potra2n9c19176,salicylic acid-binding protein 2-like
Potra2n9c19179,Pentatricopeptide repeat-containing protein
Potra2n9c19880,Fusaric acid resistance protein-like
Potra2n4c8713,Internal alternative NAD(P)H-ubiquinone oxidoreductase
Potra2n4c10045,Arabidopsis protein of unknown function
Potra2n6c12899,Belongs to the disease resistance NB-LRR family
Potra2n6c14956,Magnesium-chelatase subunit ChlH
Potra2n6c15060,Haloacid dehalogenase-like hydrolase domain-containing protein
Potra2n13c25190,Eukaryotic protein of unknown function (DUF842)
Potra2n17c30915,Belongs to the mannose-6-phosphate isomerase type 1 family
Potra2n17c31723,Survival motor neuron (SMN) interacting protein 1 (SIP1)
Potra2n3c6768,dnaJ homolog subfamily C member
Potra2n3c6790,Methionine gamma-lyase-like
Potra2n3c7017,KIP1-like protein
Potra2n3c7050,ethylene-responsive transcription factor
Potra2n3c7774,Myb/SANT-like DNA-binding domain
Potra2n12c23831,ABIL2-like
Potra2n12c24126,calcium-binding protein CML27
Potra2n12c24225,Partial alpha/beta-hydrolase lipase region
Potra2n12c24293,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n502s35837,Lysine histidine transporter-like
Potra2n2c4269,Histidine kinase
Potra2n2c5308,Cytochrome p450
Potra2n2c5307,Belongs to the cyclin family
Potra2n2c5666,zinc-ribbon family
Potra2n2c6292,"Removal of H(2)O(2), oxidation of toxic reductants, biosynthesis and degradation of lignin, suberization, auxin catabolism, response to environmental stresses such as wounding, pathogen attack and oxidative stress"
Potra2n14c26670,Cotton fibre expressed protein
Potra2n14c26830,Acts in the modification of cell walls via demethylesterification of cell wall pectin
Potra2n14c27744,f-box protein
Potra2n5c11068,Pentatricopeptide repeat-containing protein
Potra2n5c12508,Glycine-rich cell wall structural protein
Potra2n5c12784,ATP-citrate synthase alpha chain protein
Potra2c499s35825,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit"
Potra2n655s36296,resistance protein
Potra2n16c29589,Plant protein of unknown function
Potra2n16c29928,Lysosomal Pro-X
Potra2n16c30104,"transposition, RNA-mediated"
Potra2n16c30467,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily
Potra2n19c33511,CLAVATA3 ESR (CLE)-related protein
Potra2n19c33736,Wax ester synthase-like Acyl-CoA acyltransferase domain
Potra2n19c34151,Encoded by
Potra2n19c34380,synthase
Potra2n7c15730,PDDEXK-like family of unknown function
Potra2n7c15892,isoform X1
Potra2n629s36216,Cytochrome p450
Potra2n1c1809,Hyccin
Potra2n1c2003,Major facilitator superfamily domain-containing protein 12-like
Potra2n1c2347,Protein kinase C conserved region 2 (CalB)
Potra2n1c1772,isoform X1
Potra2n1c3399,"Alpha-1,3 1,6-mannosyltransferase"
Potra2n10c20451,Belongs to the tetraspanin (TM4SF) family
Potra2n10c20960,psbQ-like protein 1
Potra2n10c21004,Hemimethylated DNA-binding protein YccV like
Potra2n10c21301,Belongs to the CTL (choline transporter-like) family
Potra2n10c21882,AWPM-19-like family
Potra2n577s36017,regulation of histone H3-K36 trimethylation
Potra2n15c28110,Chloride conductance regulatory protein
Potra2n15c28144,Phosphate-induced protein 1 conserved region
Potra2n15c28267,Mediates both low-affinity uptake and efflux of sugar across the membrane
Potra2n15c29014,DYW family of nucleic acid deaminases
Potra2n15c29038,f-box protein
Potra2n11c22576,"DNA directed RNA polymerase, 7 kDa subunit"
Potra2n11c23502,ATP synthase gamma chain
Potra2n11c23631,Belongs to the disease resistance NB-LRR family
Potra2n8c17261,Sorting and assembly machinery
Potra2n8c17237,PHD finger protein ALFIN-LIKE
Potra2n8c18445,LEC14B homolog
Potra2n8c18514,Belongs to the Casparian strip membrane proteins (CASP) family
Potra2n9c18918,Trafficking protein particle complex subunit 2-like
Potra2n9c19124,Pentatricopeptide repeat-containing protein
Potra2n9c19933,At1g04910-like
Potra2n18c32536,Glycosyltransferase
Potra2n366s35420,Domain of unknown function (DUF4283)
Potra2n391s35524,receptor-like protein kinase
Potra2n4c8812,Glyoxysomal processing protease
Potra2n4c10145,Glutathione S-transferase
Potra2n4c10399,Ras-related protein
Potra2n415s35578,LRR receptor-like serine threonine-protein kinase
Potra2n6c13435,ankyrin repeat-containing protein
Potra2n6c13761,Autophagy-related protein 11
Potra2n6c13832,"Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues"
Potra2n6c14159,IQ-DOMAIN 1-like
Potra2n13c25231,Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Potra2n3c7734,Protein of unknown function (DUF2921)
Potra2n2c4055,Cytosolic purine 5'-nucleotidase-like
Potra2n2c4462,Protein NRT1 PTR FAMILY
Potra2n2c4620,G-patch domain
Potra2n2c5181,Ras-related protein
Potra2n2c5872,Protodermal factor
Potra2n2c5870,AarF domain-containing protein kinase
Potra2n2c6085,Tetratricopeptide repeat
Potra2n2c6214,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n2c6397,May be involved in modulation of pathogen defense and leaf cell death
Potra2n14c26365,ACT domain
Potra2n14c26566,carboxylic ester hydrolase activity
Potra2n14c26806,SPX domain-containing protein
Potra2n14c27239,Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX
Potra2n14c27530,Belongs to the small heat shock protein (HSP20) family
Potra2n5c11307,Pathogenesis-related protein
Potra2n5c11508,Exostosin family
Potra2n5c12701,LRR receptor-like serine threonine-protein kinase
Potra2n5c12566,RESISTANCE protein
Potra2n620s36178,ankyrin repeat-containing protein
Potra2n16c29358,acyl-CoA--sterol O-acyltransferase 1-like
Potra2n16c30057,Protamine P1 family protein
Potra2n623s36198,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n19c33653,Ran-binding protein
Potra2n19c33983,"Bacterial RNA polymerase, alpha chain C terminal domain"
Potra2n514s35862,"Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism"
Potra2n7c15998,Pyrophosphate-energized vacuolar membrane proton
Potra2n7c16165,LOB domain-containing protein
Potra2n1c300,transcription factor
Potra2n1c554,Indole-3-acetic acid-amido synthetase GH3.17-like
Potra2n1c3580,Domain of unknown function (DUF3403)
Potra2n10c20376,"Zinc finger, C3HC4 type (RING finger)"
Potra2n10c20550,inhibitor
Potra2n15c28313,Acetolactate synthase
Potra2n15c29051,Plant protein of unknown function
Potra2c131s34678,Belongs to the universal ribosomal protein uL16 family
Potra2n11c22726,calcium-binding protein
Potra2n11c23214,CBL-interacting protein kinase
Potra2n11c23625,Rhamnogalacturonate lyase
Potra2n8c17391,Vacuolar amino acid transporter 1-like
Potra2n8c17429,Ribosomal L32p protein family
Potra2n8c18606,Dynein light chain
Potra2n9c18834,XS domain
Potra2n9c18835,low molecular weight
Potra2n9c18943,E3 ubiquitin-protein ligase
Potra2n9c19045,RNA recognition motif 2
Potra2n9c19036,Peptidase inhibitor I9
Potra2n9c19533,Protein kinase C conserved region 2 (CalB)
Potra2n9c19438,PHD finger family protein
Potra2n9c19695,DDT domain
Potra2n9c19683,Belongs to the glycosyl hydrolase 17 family
Potra2n9c19707,Binds to the signal sequence of presecretory protein when they emerge from the ribosomes and transfers them to TRAM (translocating chain-associating membrane protein)
Potra2n9c19793,Glycosyltransferase Family 4
Potra2n18c32060,Pathogenesis-related homeodomain
Potra2n18c31980,Mitochondrial outer membrane import complex protein
Potra2n18c32110,Ethanolamine-phosphate cytidylyltransferase-like
Potra2n18c32255,Protein ENHANCED DISEASE RESISTANCE 2-like
Potra2n18c32477,Wiskott-Aldrich syndrome protein family member
Potra2n18c32683,Belongs to the RecA family
Potra2n18c32883,Lactoylglutathione lyase
Potra2n18c32909,Pentatricopeptide repeat-containing protein
Potra2n18c32916,Sulfite exporter TauE/SafE
Potra2n18c33126,"Protein TIC 55, chloroplastic-like"
Potra2n356s35389,receptor-like protein kinase At1g67000
Potra2n824s36806,Plant protein of unknown function (DUF936)
Potra2n495s35814,"DWNN domain, A CCHC-type zinc finger protein"
Potra2n4c8453,Malonyl-CoA decarboxylase
Potra2n4c8463,DOMON domain-containing protein
Potra2n4c8659,Pentatricopeptide repeat-containing protein
Potra2n4c8948,"Rho termination factor, N-terminal domain"
Potra2n4c9000,Serine threonine-protein kinase
Potra2n4c9102,Universal stress protein family
Potra2n4c9118,AAA domain
Potra2n4c9425,Stress-induced protein KIN2-like
Potra2n4c9489,Vesicle transport V-snare
Potra2n4c9672,"Zinc finger, C3HC4 type (RING finger)"
Potra2n4c9995,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"
Potra2n4c10357,ZINC FINGER protein
Potra2n416s35592,alpha-amylase subtilisin
Potra2n555s35941,Malate dehydrogenase
Potra2n197s34899,2OG-Fe(II) oxygenase superfamily
Potra2n6c12974,Transcription initiation factor TFIID subunit
Potra2n6c13041,Protein of unknown function (DUF1635)
Potra2n6c13107,1-deoxy-D-xylulose-5-phosphate synthase
Potra2n6c13136,psbP domain-containing protein 5
Potra2n6c13226,histidine-containing phosphotransfer protein
Potra2n6c13237,Belongs to the protein kinase superfamily
Potra2n6c13278,homeobox protein
Potra2n6c13524,"Transcriptional repressor, ovate"
Potra2n6c13520,zinc finger
Potra2n6c14141,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
Potra2n6c14287,Pyruvate kinase
Potra2n6c14456,GDSL esterase lipase
Potra2n6c14839,Triphosphate tunel metalloenzyme
Potra2n6c14904,Chaperone protein DNAj
Potra2n6c15124,WAT1-related protein
Potra2n6c15186,UDP-Glycosyltransferase
Potra2n6c15267,LRR receptor-like serine threonine-protein kinase
Potra2n13c25286,Ketol-acid reductoisomerase
Potra2n13c25278,GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
Potra2n13c25367,Deoxynucleoside kinase
Potra2n13c25470,resistance protein
Potra2n13c25558,THO complex subunit
Potra2n13c25595,Phosphoenolpyruvate carboxykinase
Potra2n13c25953,PITH domain-containing protein
Potra2n13c26066,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n17c30986,Belongs to the eukaryotic ribosomal protein eS8 family
Potra2n17c31110,Protein RIK isoform X1
Potra2n17c31355,cyclic nucleotide-gated ion channel
Potra2n17c31611,Flowering time control protein
Potra2n17c31822,E3 ubiquitin-protein ligase
Potra2n17c31901,2-alkenal reductase (NADP( )-dependent)-like
Potra2n3c6537,Protein kinase domain
Potra2n3c6678,Protein SENSITIVITY TO RED LIGHT REDUCED
Potra2n3c6962,Protein of unknown function (DUF1664)
Potra2n3c7081,Protein of unknown function (DUF1639)
Potra2n3c7251,protein trichome birefringence-like
Potra2n3c7320,CCT motif
Potra2n3c7487,Thylakoid lumenal protein At1g12250
Potra2n3c7577,isoform X1
Potra2n3c7749,invertase
Potra2n3c7836,GDP-fucose protein O-fucosyltransferase
Potra2n3c7962,Acetyltransferase
Potra2n3c8291,ATP-dependent DNA helicase Q-like
Potra2n12c23932,Domain of unknown function (DUF3444)
Potra2n12c23918,receptor-like protein kinase
Potra2n12c23928,Plant protein 1589 of unknown function (A_thal_3526)
Potra2n12c24161,Reticulon-like protein
Potra2n12c24569,HVA22-like protein
Potra2n12c24612,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n12c24622,Mei2-like
Potra2n12c24912,Belongs to the SKP1 family
Potra2n2c4052,Putative S-adenosyl-L-methionine-dependent methyltransferase
Potra2n2c4184,G3BP-like protein
Potra2n2c4401,Gibberellin receptor
Potra2n2c5014,Thioesterase superfamily
Potra2n2c4976,Lipase 3 N-terminal region
Potra2n2c5034,Peroxisomal membrane protein
Potra2n2c4962,Belongs to the SKP1 family
Potra2n2c5151,WRKY transcription factor
Potra2n2c5522,RNA-binding protein
Potra2n2c5649,superfamily. Protein
Potra2n2c5671,Iaa-amino acid hydrolase
Potra2n2c5782,SKP1-interacting partner
Potra2n2c5926,Reticulon-like protein
Potra2n2c6003,ankyrin repeat-containing protein
Potra2n2c6172,Pentatricopeptide repeat-containing protein
Potra2n14c26393,Domain of unknown function DUF21
Potra2n14c27122,Phosphatidylinositol 4-kinase gamma
Potra2n14c27109,Lipase (class 3)
Potra2n14c27254,Potassium channel
Potra2n14c27598,transcription factor
Potra2n14c27731,WRKY transcription factor
Potra2n14c27860,Heavy-metal-associated domain
Potra2n5c10565,Transport and Golgi organization 2 homolog
